Id,Brand,Rooms,Floors,Rooms/ Typ_Floor,KS,QQ,K1,ADA, Total Building GSF ,, Construction_Costs , Building_Cost , 03_Concrete , 04_Masonry , 05_Metal , 06_Wood_Plastics , 07_Thermal_Moisture , 08_Openings , 09_Finishes , 10_Specialties , 11_Equipment , 12_Furnishing , 13_Special_Construction , 14_Conveying_Equipment , 21_Fire , 22_Plumbing , 23_HVAC , 26_Electrical , Site_Work , 31_Earthwork , 32_Exteriors , 33_Utilities , GC_Charges , 01_General_Requirements , Charges_Fees 
Home2-159-4,Home2,159,4,43,129,18,12,11," 85,911.17 ",," $22,705,994 "," $17,036,241 "," $653,041 "," $236,118 "," $1,247,454 "," $3,113,629 "," $955,944 "," $1,006,740 "," $3,319,343 ", $-   ," $114,000 "," $768,928 "," $234,910 "," $248,468 "," $376,731 "," $1,964,416 "," $900,566 "," $1,895,954 "," $2,068,871 "," $534,156 "," $759,847 "," $774,868 "," $3,600,881 "," $1,218,387 "," $2,382,494 "
Home2-163-4,Home2,163,4,44,133,18,12,11," 87,710.53 ",," $23,152,448 "," $17,367,711 "," $665,453 "," $237,897 "," $1,264,833 "," $3,177,262 "," $975,372 "," $1,027,371 "," $3,393,128 ", $-   ," $114,000 "," $787,014 "," $234,910 "," $248,468 "," $384,190 "," $2,007,897 "," $914,566 "," $1,935,352 "," $2,113,021 "," $545,513 "," $776,083 "," $791,425 "," $3,671,715 "," $1,242,341 "," $2,429,374 "
Home2-167-4,Home2,167,4,45,137,18,12,11," 89,509.89 ",," $23,597,066 "," $17,697,634 "," $677,866 "," $239,677 "," $1,282,214 "," $3,240,521 "," $994,805 "," $1,046,802 "," $3,466,931 ", $-   ," $114,000 "," $805,100 "," $234,910 "," $248,468 "," $391,648 "," $2,051,377 "," $928,566 "," $1,974,750 "," $2,157,171 "," $556,870 "," $792,319 "," $807,982 "," $3,742,261 "," $1,266,197 "," $2,476,064 "
Home2-171-4,Home2,171,4,46,141,18,12,11," 91,309.25 ",," $24,043,540 "," $18,029,121 "," $690,279 "," $241,456 "," $1,299,598 "," $3,304,157 "," $1,014,235 "," $1,067,433 "," $3,540,719 ", $-   ," $114,000 "," $823,187 "," $234,910 "," $248,468 "," $399,106 "," $2,094,858 "," $942,566 "," $2,014,148 "," $2,201,321 "," $568,227 "," $808,555 "," $824,539 "," $3,813,098 "," $1,290,152 "," $2,522,946 "
Home2-175-4,Home2,175,4,47,141,18,16,11," 94,096.18 ",," $24,654,708 "," $18,474,812 "," $710,628 "," $245,137 "," $1,333,331 "," $3,395,494 "," $1,045,435 "," $1,086,865 "," $3,633,918 ", $-   ," $114,000 "," $841,273 "," $234,910 "," $248,468 "," $410,658 "," $2,138,338 "," $967,566 "," $2,068,792 "," $2,269,734 "," $585,850 "," $833,702 "," $850,183 "," $3,910,161 "," $1,322,938 "," $2,587,223 "
Home2-179-4,Home2,179,4,48,145,18,16,11," 95,895.54 ",," $25,099,335 "," $18,804,743 "," $723,042 "," $246,917 "," $1,350,720 "," $3,458,757 "," $1,064,868 "," $1,106,297 "," $3,707,714 ", $-   ," $114,000 "," $859,359 "," $234,910 "," $248,468 "," $418,117 "," $2,181,819 "," $981,566 "," $2,108,190 "," $2,313,884 "," $597,207 "," $849,937 "," $866,739 "," $3,980,708 "," $1,346,794 "," $2,633,914 "
Home2-183-4,Home2,183,4,49,149,18,16,11," 97,694.90 ",," $25,545,848 "," $19,136,262 "," $735,456 "," $248,698 "," $1,368,111 "," $3,522,398 "," $1,084,304 "," $1,126,928 "," $3,781,517 ", $-   ," $114,000 "," $877,445 "," $234,910 "," $248,468 "," $425,575 "," $2,225,299 "," $995,566 "," $2,147,588 "," $2,358,034 "," $608,564 "," $866,173 "," $883,296 "," $4,051,552 "," $1,370,752 "," $2,680,800 "
Home2-187-4,Home2,187,4,50,153,18,16,11," 99,494.26 ",," $25,990,482 "," $19,466,199 "," $747,871 "," $250,479 "," $1,385,504 "," $3,585,664 "," $1,103,737 "," $1,146,359 "," $3,855,310 ", $-   ," $114,000 "," $895,532 "," $234,910 "," $248,468 "," $433,033 "," $2,268,780 "," $1,009,566 "," $2,186,986 "," $2,402,184 "," $619,922 "," $882,409 "," $899,853 "," $4,122,099 "," $1,394,608 "," $2,727,491 "
Home2-191-4,Home2,191,4,51,157,18,16,15," 101,525.54 ",," $26,480,459 "," $19,828,588 "," $761,586 "," $252,243 "," $1,403,321 "," $3,654,516 "," $1,124,216 "," $1,166,990 "," $3,931,951 ", $-   ," $114,000 "," $913,618 "," $234,910 "," $248,468 "," $441,453 "," $2,327,786 "," $1,023,566 "," $2,229,964 "," $2,452,015 "," $632,734 "," $900,738 "," $918,544 "," $4,199,856 "," $1,420,897 "," $2,778,959 "
Home2-195-4,Home2,195,4,52,161,18,16,15," 103,324.90 ",," $26,925,095 "," $20,158,526 "," $774,002 "," $254,025 "," $1,420,719 "," $3,717,785 "," $1,143,649 "," $1,186,422 "," $4,005,737 ", $-   ," $114,000 "," $931,704 "," $234,910 "," $248,468 "," $448,911 "," $2,371,267 "," $1,037,566 "," $2,269,362 "," $2,496,165 "," $644,091 "," $916,973 "," $935,101 "," $4,270,404 "," $1,444,753 "," $2,825,650 "
Home2-199-4,Home2,199,4,53,165,18,16,15," 105,124.26 ",," $27,369,773 "," $20,488,500 "," $786,418 "," $255,807 "," $1,438,119 "," $3,781,055 "," $1,163,090 "," $1,205,853 "," $4,079,547 ", $-   ," $114,000 "," $949,790 "," $234,910 "," $248,468 "," $456,370 "," $2,414,747 "," $1,051,566 "," $2,308,760 "," $2,540,315 "," $655,448 "," $933,209 "," $951,657 "," $4,340,958 "," $1,468,612 "," $2,872,346 "
Home2-67-5,Home2,67,5,16,38,24,5,4," 43,186.84 ",," $12,481,560 "," $9,682,487 "," $761,682 "," $223,351 "," $803,655 "," $1,635,983 "," $475,324 "," $554,173 "," $1,604,899 ", $-   ," $114,000 "," $352,944 "," $234,910 "," $248,468 "," $200,969 "," $943,686 "," $559,316 "," $969,126 "," $820,847 "," $215,982 "," $299,473 "," $305,393 "," $1,978,227 "," $669,827 "," $1,308,400 "
Home2-72-5,Home2,72,5,17,43,24,5,4," 45,436.04 ",," $13,039,792 "," $10,107,834 "," $794,638 "," $225,463 "," $824,551 "," $1,714,094 "," $497,609 "," $579,662 "," $1,695,478 ", $-   ," $114,000 "," $375,552 "," $234,910 "," $248,468 "," $210,182 "," $998,037 "," $576,816 "," $1,018,374 "," $865,163 "," $227,505 "," $315,708 "," $321,949 "," $2,066,796 "," $699,779 "," $1,367,017 "
Home2-77-5,Home2,77,5,18,43,24,10,4," 48,919.71 ",," $13,806,609 "," $10,684,232 "," $846,669 "," $229,884 "," $865,389 "," $1,826,478 "," $533,773 "," $603,951 "," $1,810,968 ", $-   ," $114,000 "," $398,160 "," $234,910 "," $248,468 "," $224,451 "," $1,052,387 "," $608,066 "," $1,086,679 "," $933,802 "," $245,354 "," $340,855 "," $347,593 "," $2,188,574 "," $740,915 "," $1,447,660 "
Home2-82-5,Home2,82,5,19,48,24,10,4," 51,168.91 ",," $14,365,089 "," $11,109,788 "," $879,634 "," $232,006 "," $886,368 "," $1,904,641 "," $556,087 "," $629,440 "," $1,901,573 ", $-   ," $114,000 "," $420,768 "," $234,910 "," $248,468 "," $233,664 "," $1,106,738 "," $625,566 "," $1,135,926 "," $978,118 "," $256,877 "," $357,091 "," $364,150 "," $2,277,182 "," $770,880 "," $1,506,303 "
Home2-87-5,Home2,87,5,20,53,24,10,4," 53,418.11 ",," $14,921,800 "," $11,533,854 "," $912,602 "," $234,133 "," $907,377 "," $1,982,446 "," $578,414 "," $653,730 "," $1,992,193 ", $-   ," $114,000 "," $443,376 "," $234,910 "," $248,468 "," $242,876 "," $1,161,089 "," $643,066 "," $1,185,174 "," $1,022,435 "," $268,401 "," $373,327 "," $380,707 "," $2,365,512 "," $800,750 "," $1,564,762 "
Home2-92-5,Home2,92,5,21,58,24,10,4," 55,667.31 ",," $15,480,483 "," $11,959,580 "," $945,574 "," $236,264 "," $928,413 "," $2,060,644 "," $600,755 "," $679,219 "," $2,082,836 ", $-   ," $114,000 "," $465,983 "," $234,910 "," $248,468 "," $252,089 "," $1,215,439 "," $660,566 "," $1,234,421 "," $1,066,751 "," $279,925 "," $389,563 "," $397,264 "," $2,454,151 "," $830,726 "," $1,623,426 "
Home2-97-5,Home2,97,5,22,63,24,10,9," 58,206.41 ",," $16,092,438 "," $12,424,393 "," $982,538 "," $238,369 "," $949,950 "," $2,144,900 "," $624,219 "," $703,508 "," $2,177,043 ", $-   ," $114,000 "," $488,591 "," $234,910 "," $248,468 "," $262,489 "," $1,289,197 "," $678,066 "," $1,288,144 "," $1,116,779 "," $292,933 "," $407,891 "," $415,955 "," $2,551,266 "," $863,559 "," $1,687,707 "
Home2-102-5,Home2,102,5,23,68,24,10,9," 60,455.61 ",," $16,651,276 "," $12,850,251 "," $1,015,515 "," $240,506 "," $971,034 "," $2,223,129 "," $646,580 "," $728,997 "," $2,267,705 ", $-   ," $114,000 "," $511,199 "," $234,910 "," $248,468 "," $271,702 "," $1,343,548 "," $695,566 "," $1,337,392 "," $1,161,095 "," $304,457 "," $424,127 "," $432,511 "," $2,639,930 "," $893,543 "," $1,746,387 "
Home2-107-5,Home2,107,5,24,73,24,10,9," 62,704.81 ",," $17,208,310 "," $13,274,588 "," $1,048,495 "," $242,645 "," $992,136 "," $2,300,992 "," $668,951 "," $753,287 "," $2,358,379 ", $-   ," $114,000 "," $533,807 "," $234,910 "," $248,468 "," $280,915 "," $1,397,899 "," $713,066 "," $1,386,639 "," $1,205,412 "," $315,981 "," $440,363 "," $449,068 "," $2,728,310 "," $923,430 "," $1,804,880 "
Home2-112-5,Home2,112,5,25,78,24,10,9," 64,954.01 ",," $17,767,287 "," $13,700,563 "," $1,081,476 "," $244,787 "," $1,013,254 "," $2,379,241 "," $691,331 "," $778,776 "," $2,449,076 ", $-   ," $114,000 "," $556,415 "," $234,910 "," $248,468 "," $290,127 "," $1,452,249 "," $730,566 "," $1,435,887 "," $1,249,728 "," $327,504 "," $456,599 "," $465,625 "," $2,816,996 "," $953,422 "," $1,863,574 "
Home2-117-5,Home2,117,5,26,83,24,10,9," 67,203.20 ",," $18,324,428 "," $14,124,991 "," $1,114,459 "," $246,931 "," $1,034,387 "," $2,457,123 "," $713,716 "," $803,065 "," $2,539,770 ", $-   ," $114,000 "," $579,022 "," $234,910 "," $248,468 "," $299,340 "," $1,506,600 "," $748,066 "," $1,485,135 "," $1,294,044 "," $339,028 "," $472,835 "," $482,182 "," $2,905,393 "," $983,315 "," $1,922,078 "
Home2-122-5,Home2,122,5,27,88,24,10,9," 69,452.40 ",," $18,883,478 "," $14,551,027 "," $1,147,444 "," $249,076 "," $1,055,532 "," $2,535,389 "," $736,105 "," $828,554 "," $2,630,468 ", $-   ," $114,000 "," $601,630 "," $234,910 "," $248,468 "," $308,553 "," $1,560,951 "," $765,566 "," $1,534,382 "," $1,338,360 "," $350,552 "," $489,070 "," $498,739 "," $2,994,091 "," $1,013,311 "," $1,980,780 "
Home2-127-5,Home2,127,5,28,93,24,10,9," 71,701.60 ",," $19,440,717 "," $14,975,537 "," $1,180,429 "," $251,223 "," $1,076,689 "," $2,613,286 "," $758,503 "," $852,843 "," $2,721,186 ", $-   ," $114,000 "," $624,238 "," $234,910 "," $248,468 "," $317,766 "," $1,615,301 "," $783,066 "," $1,583,630 "," $1,382,677 "," $362,075 "," $505,306 "," $515,295 "," $3,082,503 "," $1,043,209 "," $2,039,294 "
Home2-132-5,Home2,132,5,29,98,24,10,9," 73,950.80 ",," $19,999,858 "," $15,401,650 "," $1,213,416 "," $253,371 "," $1,097,856 "," $2,691,565 "," $780,905 "," $878,332 "," $2,811,907 ", $-   ," $114,000 "," $646,846 "," $234,910 "," $248,468 "," $326,978 "," $1,669,652 "," $800,566 "," $1,632,877 "," $1,426,993 "," $373,599 "," $521,542 "," $531,852 "," $3,171,215 "," $1,073,210 "," $2,098,006 "
Home2-137-5,Home2,137,5,30,103,24,10,9," 76,200.00 ",," $20,557,148 "," $15,826,203 "," $1,246,405 "," $255,521 "," $1,119,033 "," $2,769,475 "," $803,308 "," $902,622 "," $2,902,624 ", $-   ," $114,000 "," $669,454 "," $234,910 "," $248,468 "," $336,191 "," $1,724,002 "," $818,066 "," $1,682,125 "," $1,471,309 "," $385,123 "," $537,778 "," $548,409 "," $3,259,636 "," $1,103,111 "," $2,156,525 "
Home2-142-5,Home2,142,5,31,108,24,10,9," 78,449.20 ",," $21,116,355 "," $16,252,371 "," $1,279,394 "," $257,672 "," $1,140,218 "," $2,847,766 "," $825,719 "," $928,111 "," $2,993,357 ", $-   ," $114,000 "," $692,061 "," $234,910 "," $248,468 "," $345,404 "," $1,778,353 "," $835,566 "," $1,731,373 "," $1,515,625 "," $396,646 "," $554,014 "," $564,966 "," $3,348,358 "," $1,133,115 "," $2,215,243 "
Home2-147-5,Home2,147,5,32,108,24,15,9," 81,932.87 ",," $21,883,195 "," $16,828,790 "," $1,331,455 "," $262,128 "," $1,181,319 "," $2,960,313 "," $861,838 "," $952,400 "," $3,108,419 ", $-   ," $114,000 "," $714,669 "," $234,910 "," $248,468 "," $359,673 "," $1,832,704 "," $866,816 "," $1,799,677 "," $1,584,265 "," $414,495 "," $579,161 "," $590,610 "," $3,470,141 "," $1,174,252 "," $2,295,889 "
Home2-152-5,Home2,152,5,33,113,24,15,9," 84,182.07 ",," $22,442,463 "," $17,255,009 "," $1,364,446 "," $264,281 "," $1,202,519 "," $3,038,613 "," $884,257 "," $977,889 "," $3,199,169 ", $-   ," $114,000 "," $737,277 "," $234,910 "," $248,468 "," $368,886 "," $1,887,054 "," $884,316 "," $1,848,925 "," $1,628,581 "," $426,018 "," $595,396 "," $607,166 "," $3,558,873 "," $1,204,260 "," $2,354,613 "
Home2-157-5,Home2,157,5,34,118,24,15,9," 86,431.27 ",," $22,999,877 "," $17,679,667 "," $1,397,438 "," $266,434 "," $1,223,726 "," $3,116,541 "," $906,677 "," $1,002,179 "," $3,289,918 ", $-   ," $114,000 "," $759,885 "," $234,910 "," $248,468 "," $378,098 "," $1,941,405 "," $901,816 "," $1,898,172 "," $1,672,897 "," $437,542 "," $611,632 "," $623,723 "," $3,647,313 "," $1,234,168 "," $2,413,145 "
Home2-162-5,Home2,162,5,35,123,24,15,9," 88,680.47 ",," $23,559,176 "," $18,105,913 "," $1,430,430 "," $268,589 "," $1,244,939 "," $3,194,849 "," $929,099 "," $1,027,668 "," $3,380,666 ", $-   ," $114,000 "," $782,493 "," $234,910 "," $248,468 "," $387,311 "," $1,995,756 "," $919,316 "," $1,947,420 "," $1,717,213 "," $449,065 "," $627,868 "," $640,280 "," $3,736,050 "," $1,264,177 "," $2,471,873 "
Home2-167-5,Home2,167,5,36,128,24,15,14," 91,219.57 ",," $24,171,778 "," $18,571,270 "," $1,467,418 "," $270,722 "," $1,266,680 "," $3,279,231 "," $952,647 "," $1,051,957 "," $3,474,954 ", $-   ," $114,000 "," $805,100 "," $234,910 "," $248,468 "," $397,711 "," $2,069,514 "," $936,816 "," $2,001,143 "," $1,767,242 "," $462,074 "," $646,197 "," $658,971 "," $3,833,266 "," $1,297,044 "," $2,536,221 "
Home2-172-5,Home2,172,5,37,133,24,15,14," 93,468.77 ",," $24,731,113 "," $18,997,547 "," $1,500,412 "," $272,878 "," $1,287,905 "," $3,357,547 "," $975,074 "," $1,077,446 "," $3,565,704 ", $-   ," $114,000 "," $827,708 "," $234,910 "," $248,468 "," $406,924 "," $2,123,864 "," $954,316 "," $2,050,390 "," $1,811,558 "," $473,598 "," $662,432 "," $675,528 "," $3,922,008 "," $1,327,055 "," $2,594,953 "
Home2-177-5,Home2,177,5,38,138,24,15,14," 95,717.97 ",," $25,288,590 "," $19,422,258 "," $1,533,406 "," $275,035 "," $1,309,136 "," $3,435,489 "," $997,502 "," $1,101,736 "," $3,656,455 ", $-   ," $114,000 "," $850,316 "," $234,910 "," $248,468 "," $416,137 "," $2,178,215 "," $971,816 "," $2,099,638 "," $1,855,874 "," $485,122 "," $678,668 "," $692,084 "," $4,010,458 "," $1,356,966 "," $2,653,492 "
Home2-182-5,Home2,182,5,39,143,24,15,14," 97,967.17 ",," $25,847,967 "," $19,848,569 "," $1,566,401 "," $277,192 "," $1,330,370 "," $3,513,811 "," $1,019,935 "," $1,127,225 "," $3,747,217 ", $-   ," $114,000 "," $872,924 "," $234,910 "," $248,468 "," $425,349 "," $2,232,566 "," $989,316 "," $2,148,886 "," $1,900,190 "," $496,645 "," $694,904 "," $708,641 "," $4,099,207 "," $1,386,980 "," $2,712,228 "
Home2-187-5,Home2,187,5,40,148,24,15,14," 100,216.36 ",," $26,405,487 "," $20,273,317 "," $1,599,396 "," $279,350 "," $1,351,609 "," $3,591,759 "," $1,042,370 "," $1,151,514 "," $3,837,981 ", $-   ," $114,000 "," $895,532 "," $234,910 "," $248,468 "," $434,562 "," $2,286,916 "," $1,006,816 "," $2,198,133 "," $1,944,507 "," $508,169 "," $711,140 "," $725,198 "," $4,187,664 "," $1,416,893 "," $2,770,771 "
Home2-192-5,Home2,192,5,41,153,24,15,14," 102,465.56 ",," $26,964,874 "," $20,699,636 "," $1,632,392 "," $281,509 "," $1,372,852 "," $3,670,086 "," $1,064,803 "," $1,177,003 "," $3,928,736 ", $-   ," $114,000 "," $918,139 "," $234,910 "," $248,468 "," $443,775 "," $2,341,267 "," $1,024,316 "," $2,247,381 "," $1,988,823 "," $519,693 "," $727,376 "," $741,755 "," $4,276,415 "," $1,446,907 "," $2,829,508 "
Home2-197-5,Home2,197,5,42,158,24,15,14," 104,714.76 ",," $27,522,432 "," $21,124,416 "," $1,665,389 "," $283,668 "," $1,394,099 "," $3,748,038 "," $1,087,243 "," $1,201,293 "," $4,019,512 ", $-   ," $114,000 "," $940,747 "," $234,910 "," $248,468 "," $452,987 "," $2,395,617 "," $1,041,816 "," $2,296,628 "," $2,033,139 "," $531,216 "," $743,611 "," $758,312 "," $4,364,878 "," $1,476,822 "," $2,888,055 "
Home2-202-5,Home2,202,5,43,163,24,15,14," 106,963.96 ",," $28,081,848 "," $21,550,760 "," $1,698,385 "," $285,828 "," $1,415,348 "," $3,826,369 "," $1,109,680 "," $1,226,782 "," $4,110,275 ", $-   ," $114,000 "," $963,355 "," $234,910 "," $248,468 "," $462,200 "," $2,449,968 "," $1,059,316 "," $2,345,876 "," $2,077,455 "," $542,740 "," $759,847 "," $774,868 "," $4,453,633 "," $1,506,838 "," $2,946,795 "
Tru-66-3, Tru ,66,3,28,35,31,0,5," 29,392.46 ",," $10,605,525 "," $7,911,001 "," $318,165 "," $173,092 "," $642,017 "," $1,252,323 "," $407,320 "," $542,192 "," $1,255,895 ", $-   ," $114,000 "," $348,423 "," $234,910 "," $248,468 "," $155,144 "," $923,714 "," $542,066 "," $753,273 "," $1,015,785 "," $263,628 "," $372,398 "," $379,759 "," $1,678,739 "," $569,286 "," $1,109,453 "
Tru-69-3, Tru ,69,3,29,35,34,0,5," 30,461.00 ",," $10,918,720 "," $8,135,443 "," $327,695 "," $174,330 "," $653,674 "," $1,292,847 "," $420,924 "," $556,766 "," $1,302,275 ", $-   ," $114,000 "," $361,988 "," $234,910 "," $248,468 "," $160,192 "," $956,324 "," $552,566 "," $778,484 "," $1,054,903 "," $273,723 "," $386,767 "," $394,413 "," $1,728,374 "," $586,094 "," $1,142,280 "
Tru-72-3, Tru ,72,3,30,38,34,0,5," 31,340.97 ",," $11,211,211 "," $8,349,390 "," $335,950 "," $175,590 "," $665,047 "," $1,330,126 "," $433,227 "," $572,539 "," $1,346,848 ", $-   ," $114,000 "," $375,552 "," $234,910 "," $248,468 "," $164,350 "," $988,935 "," $563,066 "," $800,784 "," $1,087,129 "," $282,048 "," $398,600 "," $406,480 "," $1,774,692 "," $601,793 "," $1,172,899 "
Tru-75-3, Tru ,75,3,31,41,34,0,5," 32,220.94 ",," $11,501,863 "," $8,561,787 "," $344,206 "," $176,851 "," $676,428 "," $1,367,033 "," $445,533 "," $587,112 "," $1,391,427 ", $-   ," $114,000 "," $389,117 "," $234,910 "," $248,468 "," $168,507 "," $1,021,545 "," $573,566 "," $823,084 "," $1,119,355 "," $290,373 "," $410,434 "," $418,548 "," $1,820,721 "," $617,394 "," $1,203,328 "
Tru-78-3, Tru ,78,3,32,41,37,0,5," 33,289.48 ",," $11,815,193 "," $8,786,343 "," $353,747 "," $178,095 "," $688,130 "," $1,407,585 "," $459,154 "," $601,686 "," $1,437,814 ", $-   ," $114,000 "," $402,682 "," $234,910 "," $248,468 "," $173,555 "," $1,054,155 "," $584,066 "," $848,295 "," $1,158,473 "," $300,468 "," $424,803 "," $433,201 "," $1,870,377 "," $634,209 "," $1,236,168 "
